"id","source","pmid","doi","title","authorString","journalTitle","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","issue","journalVolume","pmcid","versionNumber","fullTextIdList.fullTextId","bookOrReportDetails.publisher","bookOrReportDetails.yearOfPublication","tmAccessionTypeList.accessionType","dbCrossReferenceList.dbName","bookid","bookOrReportDetails.comprisingTitle","bookOrReportDetails.seriesName"
"41638195","MED","41638195","10.1123/jab.2025-0054","The Association Between Foot-Ankle Mechanical Leverage and Instability During Walking in Older and Younger Adults.","Gray AJ, Takahashi KZ, Franz JR.","J Appl Biomech","2026","1065-8483; 1543-2688; ","140-151","journal article","N","N","N","N","N","N",0,"Y","N","N","Y","N","2026-02-10","2026-02-04","2","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41634446","MED","41634446","10.1007/s11357-026-02097-y","Extracellular exosome signature links hypertension and Alzheimer's disease.","Bastrup JA, Folke J, Kaalund SS, Rasmussen M, Aznar S, Jepps T.","Geroscience","2026","2509-2715; 2509-2723; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-02-09","2026-02-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41408491","MED","41408491","10.1111/codi.70340","Laser speckle contrast imaging for real-time assessment of colonic perfusion to prevent anastomotic leakage after anterior rectal resection: A single-centre prospective pilot study.","Yu J, Cui W, Du M, Zhou T, Yang M, Zheng Y, Yi H, Lu J, Li P, Zhang S.","Colorectal Dis","2025","1462-8910; 1463-1318; ","e70340","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-12-18","2025-12-01","12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41749721","MED","41749721","10.3390/bioengineering13020181","Inception U-Net for Enhanced Breast Ultrasound Image Segmentation Using Transfer Learning.","Choi Y, Kim MN, Na S.","Bioengineering (Basel)","2026","2306-5354","181","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-02-27","2026-02-04","2","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40789642","MED","40789642","10.1152/advan.00136.2025","Biomedical graduate outcomes unlocked: LinkedIn as a powerful tracking tool.","Lee CCM, Ji Y, Collins E, Howard B, Choate J.","Adv Physiol Educ","2025","1043-4046; 1522-1229; ","883-889","journal article","N","N","N","N","N","N",1,"N","N","N","N","N","2025-08-21","2025-08-11","4","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40961534","MED","40961534","10.1016/j.ultras.2025.107810","Large-scale airborne holographic acoustic tweezers for synthesizing acoustic fields and particle manipulation.","Zhou J, Xu S, Huang L, Bao S, Liao F, Li B, Qiu W, Li F, Zheng H.","Ultrasonics","2026","0041-624x; 1874-9968; ","107810","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-09-18","2025-09-08",NA,"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42052789","MED","42052789","10.1002/jdd.70250","Developing a Custom Artificial Intelligence Chatbot to Support Informed Consent Instruction in Preclinical Dental Education.","McNeilly HB, Quinonez R, Nesbit S, Uyan D, W Little J.","J Dent Educ","2026","0022-0337; 1930-7837; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-30","2026-04-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41942055","MED","41942055","10.1016/j.jconrel.2026.114906","Targeted and quantitatively modeled biologic delivery via dual-functional probiotic yeast in inflammatory bowel disease.","Hazelton AG, Heavey MK, Vlcek JR, Chaudhari AP, Little TS, Villanueva-Sanchez B, Parker A, Potluru SS, Wang Y, Cone AS, Sellers RS, Dittmer DP, Arthur JC, Nguyen J.","J Control Release","2026","0168-3659; 1873-4995; ","114906","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-04-07","2026-04-05",NA,"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42153381","MED","42153381","10.1161/circinterventions.126.016809","Angiography-Derived FFR versus IVUS to Guide PCI According to Angiographic Lesion Characteristics.","Yang S, Hu X, Zhang J, Song JE, Jiang J, Peng X, Lu D, Pan Y, Guo L, Li J, He W, Zhou H, Pu J, Huang J, Jiang F, Liu Q, Song D, Lu L, Cheng Z, Yang B, Ma J, Chen P, Li S, Meng Z, Tang L, Fan Y, Shin ES, Tu S, Nam CW, Fearon WF, Wang J, Koo BK.","Circ Cardiovasc Interv","2026","1941-7640; 1941-7632; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-19","2026-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41478220","MED","41478220","10.1016/j.jmbbm.2025.107331","Surface and microstructural properties of denture base materials: Effects of manufacturing techniques, surface treatments, and aging protocols.","Brose L, Koenig A, Kemmesies P, Tamjidtash S, Kommerein N, Doll-Nikutta K, Stiesch M, Rosentritt M, Hahnel S.","J Mech Behav Biomed Mater","2026","1751-6161; 1878-0180; ","107331","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-01-02","2025-12-29",NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41475189","MED","41475189","10.1016/j.cmpb.2025.109211","Machine learning-assisted prognosis of multiple myeloma side population cells via SRGs and OCLR stemness index.","Xiang X, Yang R, Li J, Su B, Xu Z, An Y.","Comput Methods Programs Biomed","2026","0169-2607; 1872-7565; ","109211","journal article","N","N","N","N","N","N",0,"N","Y","N","N","Y","2026-01-02","2025-12-29",NA,"276",NA,NA,NA,NA,NA,"geo",NA,NA,NA,NA
"41449928","MED","41449928","10.1111/tan.70531","Identification of HLA-DRB1*09:64, a Novel Variant of HLA-DRB1*09:01.","Moon S, Shin KH, Kim HH.","HLA","2026","2059-2302; 2059-2310; ","e70531","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-12-27","2026-01-01","1","107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41526641","MED","41526641","10.1038/s41598-026-35466-w","Zebra bodies recognition by artificial intelligence (ZEBRA): a computational tool for Fabry nephropathy.","Cazzaniga G, Carbone M, Barretta R, Casati G, Vatrano S, Gambaro G, Vischini G, Capelli I, Mignani R, Pasquinelli G, Pieruzzi F, Caroti L, Dervishi E, Allinovi M, Novelli L, Pisani A, Eccher A, Pagni F, L'Imperio V.","Sci Rep","2026","2045-2322","5072","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-01-13","2026-01-12","1","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41360024","MED","41360024","10.1016/j.jcis.2025.139598","A hybrid nanogel as nanosponge for tumor differentiated sonodynamic therapy.","Li H, Zhao M, Li S, Xu Z, Zhang T, Li M, Liu X, Zhou H, Yang L.","J Colloid Interface Sci","2026","0021-9797; 1095-7103; ","139598","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-12-08","2025-12-01",NA,"706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41992864","MED","41992864","10.1177/08977151261442218","Early Predictors of Long-Term Outcomes in Pediatric ""Mild"" Traumatic Brain Injury: A Machine Learning Approach.","Nathaniel U, Erhardt EB, Sasi Kumar D, Wu J, Miller SD, Chauhan P, Keskin R, Wick TV, Yeates KO, Master CL, Meier TB, van der Horn HJ, Quinn DK, Davis WA, Phillips JP, Sapien RE, Mayer AR.","J Neurotrauma","2026","0897-7151; 1557-9042; ","8977151261442218","journal article","N","N","N","N","N","N",0,"Y","N","N","Y","N","2026-04-18","2026-04-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41492863","MED","41492863","10.1039/d5lc00278h","Formation of an endometrial epithelial monolayer in a microfluidic device with human tissue-derived endometrial organoids.","Shin SC, Hahm Y, Jeong Y, Kim Y, Park J, Yang JH, Kim JA, Won J, Chung S, Lee JY.","Lab Chip","2026","1473-0197; 1473-0189; ","830-841","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-01-06","2026-02-17","4","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41448980","MED","41448980","10.1016/j.ultrasmedbio.2025.11.663","Preliminary Exploration of Discriminative Correlation Filter Network for Real-time Tracking of Inconspicuous Focal Liver Lesions on Conventional Ultrasound.","Yang J, Xu E, Wu S, Liang S, Liu H, Che H, Wu J.","Ultrasound Med Biol","2026","1879-291x","693-701","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-12-27","2025-12-24","3","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41566129","MED","41566129","10.1245/s10434-026-19102-5","CT-based Prediction of Visceral Pleural Invasion in Lung Adenocarcinoma ≤ 3 cm: Enhancing Deep Learning Specificity by Waiving Chest Wall Information.","Ou DX, Chen LW, Chen KY, Wang HJ, Yang SM, Hsieh MS, Chou LC, Yang CJ, Chang YC, Lin MW, Chen CM, Chen JS.","Ann Surg Oncol","2026","1068-9265; 1534-4681; ","4256-4266","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-01-22","2026-01-21","5","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41297388","MED","41297388","10.1016/j.ejmech.2025.118378","Synthetic α-glucosidase inhibitory peptides designed by molecular docking: In vitro screening and anti-hyperglycemic efficacy in diabetic mice.","Li Y, Zhao W, Dong L, Xiang K, Ma J, Cong H, Yu B.","Eur J Med Chem","2026","0223-5234; 1768-3254; ","118378","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-11-27","2025-11-20","pt 3","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41730270","MED","41730270","10.1111/cpr.70186","Retinoic Acid Signalling Regulates Zebrafish Tooth Germ Repair Following Injury.","Liu Q, Zhang Z, Hao W, Zhou C, Yang D.","Cell Prolif","2026","0960-7722; 1365-2184; ","e70186","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-02-24","2026-02-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41455237","MED","41455237","10.1016/j.clinph.2025.2111499","Motor evoked potentials as a side effect biomarker for deep brain stimulation.","Testini P, Wang A, Cole ER, Miocinovic S.","Clin Neurophysiol","2026","1388-2457; 1872-8952; ","2111499","journal article","N","N","N","N","N","N",2,"Y","Y","N","Y","N","2026-01-02","2025-12-24",NA,"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42108162","MED","42108162","10.1016/j.tibtech.2026.04.016","Reprogramming intracellular triacylglycerols in microorganisms.","Luo Y, Pang S, Kang HS, Wang W.","Trends Biotechnol","2026","0167-7799; 1879-3096; ","S0167-7799(26)00151-4","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-13","2026-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41619975","MED","41619975","10.1016/j.jocmr.2026.102701","Stress T1 mapping for the detection of obstructive coronary artery disease: a prospective diagnostic accuracy study.","Shergill S, Elshibly M, Velvet A, Moafi A, England R, Parke KS, Wormleighton JV, Adlam D, Hothi SS, Kellman P, McIntosh A, McConnachie A, Ladwiniec A, McCann GP, Arnold JR.","J Cardiovasc Magn Reson","2026","1097-6647; 1532-429x; ","102701","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-02-06","2026-01-29","1","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41256990","MED","41256990","10.1021/acsmedchemlett.5c00516","Discovery and Characterization of Zilurgisertib, a Potent and Selective Inhibitor of Activin Receptor-like Kinase‑2 (ALK2) for the Treatment of Fibrodysplasia Ossificans Progressiva.","Ullrich T, Guth S, Arista L, Weiler S, Stiefl N, Teixeira-Fouchard S, Dekker C, Hinniger A, Head V, Kneissel M, Kramer I.","ACS Med Chem Lett","2025","1948-5875","2328-2335","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2025-11-19","2025-10-31","11","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41882355","MED","41882355","10.1038/s41586-026-10288-y","The DNA virome varies with human genes and environments.","Kamitaki N, Tang D, McCarroll SA, Loh PR.","Nature","2026","0028-0836; 1476-4687; ","1099-1109","journal article","N","N","N","N","N","N",1,"Y","Y","N","Y","N","2026-03-27","2026-03-25","8116","653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41766370","MED","41766370","10.1002/1878-0261.70218","Network divergence analysis identifies adaptive gene modules and two orthogonal vulnerability axes in pancreatic cancer.","Nelson B, Delgado-Coka L, Marchenko N, Escobar-Hoyos LF, Shroyer KR, Yurovsky A, Ideker T, Balázsi G, MacCarthy T, Powers S.","Mol Oncol","2026","1574-7891; 1878-0261; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-03-02","2026-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42154553","MED","42154553","10.1073/pnas.2523204123","Evolutionary branching and consistency in group cooperation.","Glaubitz A, Fu F.","Proc Natl Acad Sci U S A","2026","0027-8424; 1091-6490; ","e2523204123","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-19","2026-05-19","21","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41166881","MED","41166881","10.1177/08853282251393788","Mycosynthesised iron oxide nanoparticles using &lt;i&gt;Apiospora aurea&lt;/i&gt;: Mitigating somatic and germline toxicity for safer biomedical applications.","Mandarada AP, Eruva VK, Yaladanda N, Misra S, Mutheneni SR.","J Biomater Appl","2026","0885-3282; 1530-8022; ","1198-1217","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-11-01","2025-10-30","9","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42178715","MED","42178715","10.1111/jsap.70144","Bolus and infusions of metoclopramide: insights on benefits and risks from pharmacokinetic modelling.","Martin-Flores M, Lorenzutti AM, Pelligand L.","J Small Anim Pract","2026","0022-4510; 1748-5827; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-05-25","2026-05-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40506221","MED","40506221","10.1136/jnis-2025-023416","Minimizing human-induced variability in quantitative angiography for a robust and explainable AI-based occlusion prediction in flow diverter-treated aneurysms.","Mondal P, Shiraz Bhurwani MM, Setlur Nagesh SV, Lai PMR, Davies JM, Levy EI, Vakharia K, Levitt M, Siddiqui AH, Ionita CN.","J Neurointerv Surg","2026","1759-8478; 1759-8486; ","1063-1071","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-06-13","2026-03-13","4","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41506178","MED","41506178","10.1016/j.saa.2025.127386","Rapid, in vivo detection and identification of pathogens in soybean plants using portable surface-enhanced Raman spectroscopy.","Li W, Dong J, Cheng X, Han D, Nie S, Butch CJ, Wang Y.","Spectrochim Acta A Mol Biomol Spectrosc","2026","1386-1425; 1873-3557; ","127386","journal article","N","N","N","N","N","N",1,"Y","Y","N","N","N","2026-01-09","2025-12-23",NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41448447","MED","41448447","10.1016/j.exer.2025.110829","Development of a microscopy-based diagnostic test for alkali injury-induced limbal stem cell deficiency through Autofluorescence Multispectral Imaging.","Xu X, Sprogyte L, Richardson A, Nureen L, Goldys EM, Di Girolamo N, Habibalahi A.","Exp Eye Res","2026","0014-4835; 1096-0007; ","110829","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2025-12-27","2025-12-23",NA,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42048438","MED","42048438","10.2106/jbjs.25.01595","Patient-Reported Outcome Thresholds for Hip and Knee Replacements: Commentary on an article by Zhaorui Wang, MD, et al.: ""CMS-Proposed Substantial Clinical Benefit Thresholds Correlate with Patient-Reported Measures After Primary Total Joint Arthroplasty. Improvement, Satisfaction, and Willingness to Repeat Surgery"".","Valsamis EM, Grammatopoulos G.","J Bone Joint Surg Am","2026","0021-9355; 1535-1386; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-28","2026-04-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42170329","MED","42170329","10.1016/j.bioactmat.2026.03.041","Synergistic antibacterial effect of photocatalytic coatings activated by visible light and photodynamic therapy for rapid peri-implantitis treatment.","Nagay BE, Costa RC, Malheiros SS, Cordeiro JM, Dini C, Santos AB, Cantiga C, Rios BR, Li X, Ruixin Z, Rao X, Stolf CS, Casarin RCV, da Cruz NC, de Souza FHV, Cintra LTA, Gnanasekar S, Murugesan S, Xu L, Faverani LP, van den Beucken JJJP, Barão VAR.","Bioact Mater","2026","2452-199x","373-393","journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-05-22","2026-05-08",NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42155488","MED","42155488","10.1088/2057-1976/ae6fc0","A machine learning surrogate model for fast approximation of simulated microwave ablation zones.","Karkanis N, Samaras T.","Biomed Phys Eng Express","2026","2057-1976",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-21","2026-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41836620","MED","41836620","10.1177/20552076261415943","Machine learning-based prediction of long-term new-onset diabetes mellitus risk after pancreaticoduodenectomy using radiomics.","Yoon J, Lee SM, Han B, Kim YH, Kim YJ, Yang J, Park YH, Kim D, Lee DH, Kim KG.","Digit Health","2026","2055-2076","20552076261415943","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-03-17","2026-01-01",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41697014","MED","41697014","10.1093/biolre/ioag040","Loss of KIAA1210 leads to increased pyroptotic cell death in mouse spermatogenesis.","Iwamori T, Kato Y, Imai H, Takashima S, Iwamori N.","Biol Reprod","2026","0006-3363; 1529-7268; ","ioag040","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-02-16","2026-02-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41933188","MED","41933188","10.1038/s43588-026-00975-1","Universal restoration of medical images.","Zhang Y.","Nat Comput Sci","2026","2662-8457","321-322","journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-05","2026-04-01","4","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41916820","MED","41916820","10.1016/j.jvc.2026.03.001","Comparison of echocardiographic variables of mitral regurgitation severity to cardiac computed tomography in dogs with degenerative mitral valve disease.","Chi IB, Ellis-Reis RE, Visser LC, Potter BM, Scansen BA.","J Vet Cardiol","2026","1760-2734; 1875-0834; ","S1760-2734(26)00034-2","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-01","2026-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41967023","MED","41967023","10.1093/eurheartj/ehag218","A natural experiment in the air: particulate matter and acute myocardial infarction subtypes during the COVID-19 pandemic.","Guida G, Disabato G, Piepoli M.","Eur Heart J","2026","0195-668x; 1522-9645; ","ehag218","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-13","2026-04-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41632667","MED","41632667","10.1109/jbhi.2026.3661070","Beyond Curated Knowledge: Structural Protein Embeddings Enhance GNN-Based Personalized Cancer Prognosis.","Arriagada SO, Lin TW, Misztal M, Lin C.","IEEE J Biomed Health Inform","2026","2168-2194; 2168-2208; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-02-09","2026-02-03",NA,"PP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41559218","MED","41559218","10.1038/s41588-025-02497-4","Impact and correction of segmentation errors in spatial transcriptomics.","Mitchel J, Gao T, Petukhov V, Cole E, Kharchenko PV.","Nat Genet","2026","1061-4036; 1546-1718; ","434-444","journal article","N","N","N","N","N","N",2,"Y","Y","N","Y","N","2026-01-22","2026-01-20","2","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41496722","MED","41496722","10.1039/d5lc00755k","Fully printed and flexible patch for real-time wireless monitoring of the sweating rate with physiological detection.","Wen H, Dong K, Huang F, Gao Z, An Z, Sun R, Li X, Ye Q, Liu Q.","Lab Chip","2026","1473-0197; 1473-0189; ","618-626","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-01-08","2026-02-03","3","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40997736","MED","40997736","10.1016/j.healthplace.2025.103536","Inequalities in road traffic noise exposure levels in greenspaces in Greater London.","Adams K, Jephcote C, Fenech B, Hansell A, Osborne T, Gulliver J.","Health Place","2025","1353-8292; 1873-2054; ","103536","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2025-09-27","2025-09-24",NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41877457","MED","41877457","10.1002/adma.202518561","Bio-Inspired Electrolocation Based on Electrostatic Interfacial Enhancement.","Zhang R, Poon YLJ, Cui H, Li C, Cao Y, Yeung CCKA, Eveline GS, Lin H, Shum HC.","Adv Mater","2026","0935-9648; 1521-4095; ","e18561","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-25","2026-03-24","23","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41616650","MED","41616650","10.1016/j.vaccine.2026.128279","Immunological response of using emulsifying elongation factor 1 alpha of Plasmodium falciparum-based vaccines in complete Freund's adjuvant.","Hong H, Eom TH, Lee E, Lee E, Lee HY, Won S, Lee DS, Kim MI, Park H, Yeo SJ.","Vaccine","2026","0264-410x; 1873-2518; ","128279","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-02-06","2026-01-29",NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42009630","MED","42009630","10.7555/jbr.40.20260144","Evaluating sleep and dietary assessment within composite lifestyle scores: implications for mortality research in type 2 diabetes.","Marques Pereira NR, Ishikura IA, Tufik S, Hachul H.","J Biomed Res","2026","1674-8301; 2352-4685; ","1-2","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-21","2026-04-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40645777","MED","40645777","10.1136/jnis-2025-023243","Intra-arterial chemotherapy for bleeding head and neck tumors: a single-center experience.","Mattay R, Han W, Walia S, Hetts SW, Narsinh KH.","J Neurointerv Surg","2026","1759-8478; 1759-8486; ","861-867","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2025-07-12","2026-02-16","3","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41248738","MED","41248738","10.1016/j.bbr.2025.115941","Increased dietary levels of folic acid reduce survival and alters climbing behaviors 24 h after hypoxia in male and female Drosophila melanogaster.","Gunnala S, Harrison A, Juba A, Ashcraft P, Garg M, Bottiglieri T, Buhlman LM, Jadavji NM.","Behav Brain Res","2026","0166-4328; 1872-7549; ","115941","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2025-11-18","2025-11-15",NA,"499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41248777","MED","41248777","10.1016/j.hrthm.2025.11.023","First clinical experience using a pentaspline pulse field ablation catheter with integrated electroanatomic 3-dimensional mapping for pulmonary vein isolation.","Mitacchione G, Tondo C, Dello Russo A, Malacrida M, Bianchi S, Iacopino S, Rossi L, Arabia G, Schiavone M, Solimene F, Casella M, Zingarini G, Russo M, Volpicelli M, Maggio R, Velcich V, Calvanese R, Rordorf R, Di Cori A, Tundo F, Curnis A.","Heart Rhythm","2026","1547-5271; 1556-3871; ","e489-e491","journal article","N","N","N","N","N","N",1,"Y","N","N","Y","N","2025-11-18","2025-11-15","3","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41937259","MED","41937259","10.1111/andr.70231","Living Together, Loving Apart: Health, Sexuality and Relationships in Middle-Aged and Older Men in Europe.","Sparano C, Alderotti G, Rastrelli G, Corona G, Antonio L, Casanueva FF, Giwercman A, Han TS, Huhtaniemi IT, Lucchi C, O'Neill T, Słowikowska-Hilczer J, Tournoy J, Vanderschueren D, Wu F, Vignoli D, Maggi M.","Andrology","2026","2047-2919; 2047-2927; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-07","2026-04-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42080048","MED","42080048","10.1007/s13534-026-00550-7","A Multi-perception fusion using shared-control method for brain-mobile robot.","Wang C, Li M, Zhang P, Zhang Z, Wang F, Kang F.","Biomed Eng Lett","2026","2093-9868; 2093-985x; ","781-798","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-13","2026-01-27","3","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41360055","MED","41360055","10.1088/1361-6560/ae29de","Experimental study of neutron yield in synchrotron-based carbon ion therapy: implications for neutron capture enhanced particle therapy.","Chien YC, Hsieh TS, Lin HC, Wu CH, Lu LS, Wu YH, Hsu SM.","Phys Med Biol","2025","0031-9155; 1361-6560; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2025-12-09","2025-12-18","24","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41926093","MED","41926093","10.1001/jamaoncol.2026.0545","Reassessing Utility in the MyLungHealth Trial-Reply.","Kukhareva PV, Zhang Y, Kawamoto K.","JAMA Oncol","2026","2374-2437; 2374-2445; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-03","2026-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41251937","MED","41251937","10.1007/s12264-025-01544-8","Dual Transmitter Oscillations for Ejaculation.","Wei A, Zhan S, Fan H, Xu H, Kang X, Wang C.","Neurosci Bull","2026","1673-7067; 1995-8218; ","251-253","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2025-11-18","2025-11-18","1","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41628306","MED","41628306","10.1021/acs.inorgchem.5c06050","A Ferroelectric Zinc-Based Complex with Ultraviolet Emission.","Li GF, Xu ZK, Xu HJ, Chen XG, Qin Y, Li PF.","Inorg Chem","2026","0020-1669; 1520-510x; ","3710-3717","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-02-06","2026-02-02","6","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41038572","MED","41038572","10.1016/j.eprac.2025.09.201","Effectiveness of Bisphosphonates and Denosumab on Risk of Vertebral Fractures in Prostate Cancer Patients Under Androgen Deprivation Therapies: A Real-World Prospective Study.","Piasentier A, Birtolo MF, Turci B, Vena W, Fanti A, Morenghi E, Gentile LM, Balzarini L, Bossi AC, Berruti A, Lughezzani G, Franzese C, De Vincenzo F, Scorsetti M, Zucali PA, Lania AG, Mazziotti G.","Endocr Pract","2026","1530-891x; 1934-2403; ","164-171","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-10-03","2025-09-30","2","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
